terror,level,source,target,weight,time
aqb,2,dcb6c63b6497a6c0,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,97b189368755b434,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,0e12b767005e07aa,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,1a2d6e6bdec20671,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,6492412ef81d7b46,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,1a65f6adb10f659f,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,8eebffee67390a88,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,ca97405e447a9b66,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,8b9ed23c2eba46d2,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,d6f012f76030abe2,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,f54cb64819d1b2c3,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,3d4494d042b03aca,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,c558a5bdabfa0e10,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,33ddb1b596bcc196,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,82e4af29c0807b01,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,af8a4a17f9347001,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,c7e9fba4dce673c9,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,f1f5b38207200e0d,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,d38653676bab68dc,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,b1f09e535666e4b4,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,b173462f6d03c6c8,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,b7340d38da5bb5b8,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,fd3ee70918eaeca2,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,227aeed2cf854013,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,dd72850aeb9a8af1,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,9bb85f8af0a224f3,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,91e83b8c49a8c5d0,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,4e6bd87b7facca0e,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,395c6336ef39fb0d,0000044b60b2c25d,0.01026673,2019-06-11 09:42:22
aqb,2,00002fde87ebea18,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,af7639a08ab24678,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,25120458447baf07,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,d0474bfa78659ddd,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,2cbf0a22481811a0,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,b9d88288c1fb2b39,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,3bd9b38c2def04ed,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,45ce62906b760fe5,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,fa50c6b60ac0e276,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,5bdd70d2b2ac8257,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,76dec341c58e7177,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,3312eeec3281b7ee,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,be48dbfb661bc2ed,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,3decc1c6a507b50c,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,d786a06d34e277ed,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,ebf6a952d38ac6e9,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,f1ab688cc19f5e8d,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,ba777ba2c66eacfb,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,60b28444e012d755,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,afda96836ed2f59f,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,6673288cc35668fb,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,cb87bd5e4e8d8d60,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,2c35a3dc784b4d95,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,3aff616f9193d214,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,2e7b5bc6af0e965f,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,d77d2234ee3d3ace,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,933f6612be0857cd,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,98f343d3ff017653,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,d707e2bb43250656,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,5d94f39d63b58eb4,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,22e9cd25bb5c1878,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,2410241067a08b51,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,1782ca4b4a69a536,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,deea6e3feaf13152,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,c0d6b7ebc4b8e2bf,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,be910d6369e5f575,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,1a440e66496d6b97,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,3792a73258b80209,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,21df45f7784ea8fb,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,132daedadc663a82,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,62b8ac22dcdfb673,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,3261d3f1732ccb05,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,8c5447c16a04b5c9,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,ad04ce5ea59a18f6,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,f99386861c082eac,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,9b7541c4b315e76c,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,ab951aee17c46870,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,bef034bcfec4c4c2,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,d82e708906d7daaf,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,011c668d20e3bfbb,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,bade67abce599285,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,098e67e4432e23b2,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,6ac8de03103f682d,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,c8a1d13676b28106,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,f66ad29c9a2c66a3,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,8d711db0c4b80477,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,676483b185248a13,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,276f30f7f101968c,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,87c0cf11662cca09,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,a089d3fc32f7323e,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,7ff74df81f0416b9,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,69a2c3c6764ca2b6,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,dcb6c63b6497a6c0,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,97b189368755b434,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,0e12b767005e07aa,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,1a2d6e6bdec20671,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,6492412ef81d7b46,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,1a65f6adb10f659f,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,8eebffee67390a88,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,ca97405e447a9b66,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,8b9ed23c2eba46d2,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,d6f012f76030abe2,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,f54cb64819d1b2c3,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,3d4494d042b03aca,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,c558a5bdabfa0e10,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,33ddb1b596bcc196,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,82e4af29c0807b01,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,af8a4a17f9347001,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,c7e9fba4dce673c9,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,f1f5b38207200e0d,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,d38653676bab68dc,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,b1f09e535666e4b4,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,b173462f6d03c6c8,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,b7340d38da5bb5b8,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,fd3ee70918eaeca2,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,227aeed2cf854013,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,dd72850aeb9a8af1,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,9bb85f8af0a224f3,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,91e83b8c49a8c5d0,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,4e6bd87b7facca0e,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,395c6336ef39fb0d,0000044b60b2c25d,0.01900437,2019-06-11 09:42:22
aqb,2,00002fde87ebea18,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,af7639a08ab24678,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,25120458447baf07,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,d0474bfa78659ddd,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,2cbf0a22481811a0,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,b9d88288c1fb2b39,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,3bd9b38c2def04ed,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,45ce62906b760fe5,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,fa50c6b60ac0e276,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,5bdd70d2b2ac8257,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,76dec341c58e7177,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,3312eeec3281b7ee,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,be48dbfb661bc2ed,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,3decc1c6a507b50c,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,d786a06d34e277ed,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,ebf6a952d38ac6e9,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,f1ab688cc19f5e8d,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,ba777ba2c66eacfb,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,60b28444e012d755,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,afda96836ed2f59f,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,6673288cc35668fb,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,cb87bd5e4e8d8d60,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,2c35a3dc784b4d95,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,3aff616f9193d214,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,2e7b5bc6af0e965f,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,d77d2234ee3d3ace,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,933f6612be0857cd,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,98f343d3ff017653,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,d707e2bb43250656,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,5d94f39d63b58eb4,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,22e9cd25bb5c1878,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,2410241067a08b51,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,1782ca4b4a69a536,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,deea6e3feaf13152,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,c0d6b7ebc4b8e2bf,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,be910d6369e5f575,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,1a440e66496d6b97,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,3792a73258b80209,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,21df45f7784ea8fb,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,132daedadc663a82,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,62b8ac22dcdfb673,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,3261d3f1732ccb05,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,8c5447c16a04b5c9,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,ad04ce5ea59a18f6,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,f99386861c082eac,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,9b7541c4b315e76c,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,ab951aee17c46870,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,bef034bcfec4c4c2,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,d82e708906d7daaf,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,011c668d20e3bfbb,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,bade67abce599285,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,098e67e4432e23b2,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,6ac8de03103f682d,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,c8a1d13676b28106,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,f66ad29c9a2c66a3,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,8d711db0c4b80477,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,676483b185248a13,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,276f30f7f101968c,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,87c0cf11662cca09,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,a089d3fc32f7323e,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,7ff74df81f0416b9,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,69a2c3c6764ca2b6,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,dcb6c63b6497a6c0,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,97b189368755b434,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,0e12b767005e07aa,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,1a2d6e6bdec20671,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,6492412ef81d7b46,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,1a65f6adb10f659f,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,8eebffee67390a88,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,ca97405e447a9b66,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,8b9ed23c2eba46d2,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,d6f012f76030abe2,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,f54cb64819d1b2c3,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,3d4494d042b03aca,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,c558a5bdabfa0e10,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,33ddb1b596bcc196,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,82e4af29c0807b01,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,af8a4a17f9347001,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,c7e9fba4dce673c9,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,f1f5b38207200e0d,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,d38653676bab68dc,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,b1f09e535666e4b4,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,b173462f6d03c6c8,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,b7340d38da5bb5b8,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,fd3ee70918eaeca2,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,227aeed2cf854013,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,dd72850aeb9a8af1,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,9bb85f8af0a224f3,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,91e83b8c49a8c5d0,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,4e6bd87b7facca0e,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,395c6336ef39fb0d,0000044b60b2c25d,0.01395838,2019-06-11 09:42:22
aqb,2,00002fde87ebea18,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,af7639a08ab24678,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,25120458447baf07,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,d0474bfa78659ddd,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,2cbf0a22481811a0,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,b9d88288c1fb2b39,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,3bd9b38c2def04ed,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,45ce62906b760fe5,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,fa50c6b60ac0e276,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,5bdd70d2b2ac8257,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,76dec341c58e7177,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,3312eeec3281b7ee,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,be48dbfb661bc2ed,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,3decc1c6a507b50c,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,d786a06d34e277ed,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,ebf6a952d38ac6e9,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,f1ab688cc19f5e8d,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,ba777ba2c66eacfb,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,60b28444e012d755,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,afda96836ed2f59f,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,6673288cc35668fb,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,cb87bd5e4e8d8d60,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,2c35a3dc784b4d95,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,3aff616f9193d214,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,2e7b5bc6af0e965f,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,d77d2234ee3d3ace,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,933f6612be0857cd,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,98f343d3ff017653,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,d707e2bb43250656,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,5d94f39d63b58eb4,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,22e9cd25bb5c1878,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,2410241067a08b51,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,1782ca4b4a69a536,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,deea6e3feaf13152,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,c0d6b7ebc4b8e2bf,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,be910d6369e5f575,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,1a440e66496d6b97,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,3792a73258b80209,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,21df45f7784ea8fb,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,132daedadc663a82,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,62b8ac22dcdfb673,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,3261d3f1732ccb05,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,8c5447c16a04b5c9,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,ad04ce5ea59a18f6,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,f99386861c082eac,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,9b7541c4b315e76c,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,ab951aee17c46870,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,bef034bcfec4c4c2,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,d82e708906d7daaf,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,011c668d20e3bfbb,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,bade67abce599285,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,098e67e4432e23b2,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,6ac8de03103f682d,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,c8a1d13676b28106,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,f66ad29c9a2c66a3,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,8d711db0c4b80477,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,676483b185248a13,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,276f30f7f101968c,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,87c0cf11662cca09,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,a089d3fc32f7323e,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,7ff74df81f0416b9,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,69a2c3c6764ca2b6,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,dcb6c63b6497a6c0,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,97b189368755b434,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,0e12b767005e07aa,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,1a2d6e6bdec20671,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,6492412ef81d7b46,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,1a65f6adb10f659f,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,8eebffee67390a88,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,ca97405e447a9b66,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,8b9ed23c2eba46d2,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,d6f012f76030abe2,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,f54cb64819d1b2c3,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,3d4494d042b03aca,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,c558a5bdabfa0e10,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,33ddb1b596bcc196,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,82e4af29c0807b01,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,af8a4a17f9347001,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,c7e9fba4dce673c9,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,f1f5b38207200e0d,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,d38653676bab68dc,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
aqb,2,b1f09e535666e4b4,0000044b60b2c25d,0.01878593,2019-06-11 09:42:22
